"V1";"V2";"V3";"V4";"V5";"V6";"V7";"V8";"V9";"V10";"V11";"V12";"V13";"V14";"V15";"V16";"V17";"V18";"V19";"V20";"V21";"ID";"rep";"status"
-0.500192949284219;0.927680048194786;1.91062850031247;1.70285896883644;0.775464881631279;1.35791898556332;3.88708111498073;5.0425888406259;2.99234127954224;5.70423144195509;4.50410025477949;1.53597522830716;3.83154241274379;2.14288064814113;2.73887318058655;0.78258861183504;0.724243898463804;-1.49356609662022;0.388882330804407;0.511515366054351;-0.640382612832321;5;2;"2"
-0.500192949284219;0.927680048194786;1.91062850031247;1.70285896883644;0.775464881631279;0.608697315820484;2.38863777549505;2.79492383139739;-0.00454539942911247;2.70734476298374;1.50721357580814;0.0375318888214866;3.83154241274379;3.64132398762681;5.7357598595579;3.77947529080639;3.72113057743515;0.754098912608292;1.88732567029008;1.26073703579719;-0.640382612832321;6;2;"3"
-0.44803329129447;0.321123537493968;-1.23017224688019;-1.32405869215415;1.2612422743883;1.75012166744789;0.781026134243073;0.787580037145169;1.67140619789189;3.35242041633065;5.90356218870705;3.79276258909189;5.5448636020376;5.45967212155152;4.59859178414059;4.80739532851294;1.85520051543921;0.548509133765201;-0.707148185032575;1.72643533925159;-2.12354988101476;4;3;"1"
-0.44803329129447;0.890233589688414;-0.0919521424912975;0.383271464429185;3.53768248316608;4.59567192842012;4.19568644740975;3.6331302981174;3.94784640666968;4.49064052071954;5.90356218870705;2.654542484703;3.26842339325981;2.61412186057929;1.18393147097391;1.96184506754071;-0.421239693338574;-1.15882102281814;-1.84536828942147;1.15732528705715;-2.12354988101476;5;3;"2"
-0.44803329129447;0.890233589688414;-0.0919521424912975;0.383271464429185;3.53768248316608;4.16478198061457;3.33390655179864;2.34046045470074;2.22428661544746;2.76708072949733;4.18000239748484;1.79276258909189;3.26842339325981;3.4759017561904;2.90749126219612;3.68540485876293;1.30232009788364;0.133848820598523;-0.98358839381036;1.5882152348627;-2.12354988101476;6;3;"3"
-0.0541329390950296;0.937454888994236;1.37695509260204;-1.3849193198823;0.819150271520471;0.614630195690743;-0.24204129889037;2.9412996220589;0.191962388941658;-0.4261670289787;3.53643418213312;4.04330192799357;1.92844463152565;4.54373288205133;6.36592757850198;4.58333143796086;4.49721454368906;2.23135921963672;1.1958479174477;0.0952506277831372;-2.15636222880526;7;1;"1"
-0.0541329390950296;1.82161275826058;3.14527083113473;1.26755428791674;4.35578174858586;5.03541954202247;5.06290591670771;7.36208896839063;3.72859386600704;1.34214870955399;3.53643418213312;2.27498618946087;-1.60818684553974;0.122943535719601;1.0609803629039;0.162542091629133;0.960583066623676;-0.421114388162318;-0.572467821084996;-0.788907241483209;-2.15636222880526;8;1;"2"
-0.0541329390950296;1.82161275826058;3.14527083113473;1.26755428791674;4.35578174858586;4.91957741128882;4.8312216552404;7.01456257618967;3.26522534307243;0.878780186619376;3.07306565919851;2.04330192799357;-1.60818684553974;0.354627797186909;1.52434888583852;0.625910614563749;1.42395158955829;-0.0735879959613566;-0.340783559617688;-0.673065110749555;-2.15636222880526;9;1;"3"
0.548397923014403;0.195282153811252;-0.806497994763471;-0.108624235207127;-0.250946623852313;2.29800395036967;0.853015767408021;1.8637439069137;1.74405940049192;2.90699061214289;4.69778036460364;3.95534054404374;3.5182664324981;2.81088257207028;3.32472173384959;3.23838821683419;0.365552529546162;2.96834222348483;0.779005548174003;0.60126320199094;1.34719277764001;7;2;"1"
0.548397923014403;0.596624871974757;-0.00381255843646011;1.09540391928339;1.35442424880171;4.3047175411872;3.26107207638905;3.87045749773123;3.34943027314594;3.7096760484699;4.69778036460364;3.15265510771673;1.91289555984408;0.804168981252759;0.916665424868559;1.23167462601667;-1.23981834310786;1.76431406899432;-0.0236798881530076;0.199920483827434;1.34719277764001;8;2;"2"
0.548397923014403;0.596624871974757;-0.00381255843646011;1.09540391928339;1.35442424880171;3.7060602593507;2.06375751271606;2.07448565222174;0.954801145799962;1.31504692112392;2.30315123725766;1.95534054404374;1.91289555984408;2.00148354492575;3.31129455221454;3.62630375336265;1.15481078423812;3.5602859145038;1.17363467551998;0.798577765663929;1.34719277764001;9;2;"3"
0.32281487971266;1.58761762685192;0.685491250319717;0.311730308634647;0.346862615539596;1.11949872561747;1.2185904193904;2.33929709419111;1.09675540444969;2.35941110782484;4.63243579104884;3.36684325291462;4.18015351271194;4.75886307196949;4.25235765551877;2.7772492404464;3.90432774565346;1.34926451245724;1.85292514610359;0.947880228820921;1.08104513001918;7;3;"1"
0.32281487971266;2.07322950635155;1.65671500931898;1.76856594713353;2.28931013353811;3.54755812311562;4.13226169638817;4.76735649168925;3.0392029224482;3.3306348668241;4.63243579104884;2.39561949391536;2.23770599471342;2.33080367447135;1.338686378521;0.349189842948258;1.96188022765494;-0.107571126041646;0.881701387104334;0.462268349321292;1.08104513001918;8;3;"2"
0.32281487971266;2.07322950635155;1.65671500931898;1.76856594713353;2.28931013353811;3.03317000261525;3.10348545538743;3.22419213018814;0.981650440446719;1.27308238482262;2.57488330904736;1.36684325291462;2.23770599471342;3.35957991547209;3.39623886052248;2.40674232494974;4.01943270965642;1.43559323545947;1.91047762810508;0.976656469821663;1.08104513001918;9;3;"3"
1.31022390674737;0.798433770272113;0.850860437614436;-0.443567968094689;-0.446774787609579;0.2018331692788;-1.05908945122177;-0.063675264754851;0.99763427563594;2.81247474335658;3.58546132792563;3.48226807095763;2.25828690554265;5.26819073875993;5.34299171466548;4.16915379545122;4.23783816769115;1.57516485624295;1.34136405667029;2.87771914318806;-0.611552977816697;10;1;"1"
1.31022390674737;1.60990564276946;2.47380418260914;1.99084764939736;2.79911270237982;4.25919253176555;3.80974178376233;3.9936840977319;4.24352176562534;4.43541848835128;3.58546132792563;1.85932432596293;-0.987600584446754;1.21083137627318;0.47416047968138;0.111794432964473;0.991950677701748;-0.859250761249102;-0.281579688324405;2.06624727069071;-0.611552977816697;11;1;"2"
1.31022390674737;1.60990564276946;2.47380418260914;1.99084764939736;2.79911270237982;4.0706644042629;3.43268552875703;3.42809971522395;3.48940925561474;3.68130597834068;2.83134881791503;1.48226807095763;-0.987600584446754;1.58788763127848;1.22827298969198;0.865906942975073;1.74606318771235;-0.293666378741152;0.095476566680895;2.25477539819336;-0.611552977816697;12;1;"3"
-1.59112946534067;-0.4934754052576;0.169510746917204;1.15456302379137;-1.22942442338865;1.49835272242646;1.72495179864551;3.17088804002246;-0.135785504686161;5.33295200384677;4.24216723234191;5.1730861430721;4.51366522321626;3.09648098913904;2.17546094858022;3.9400023340253;2.58980488365762;0.868572086677502;0.437288789720357;-0.170561823691143;-0.209586799734108;10;2;"1"
-1.59112946534067;-0.117327206526357;0.921807144379692;2.28300761998511;0.275168371536325;3.37909371608267;3.98184099103297;5.05162903367868;1.36880729023881;6.08524840130926;4.24216723234191;4.42078974560962;3.00907242829128;1.21573999548282;-0.081428243807246;2.05926134036908;1.08521208873265;-0.259872509516229;-0.31500760774213;-0.546710022422387;-0.209586799734108;11;2;"2"
-1.59112946534067;-0.117327206526357;0.921807144379692;2.28300761998511;0.275168371536325;2.75524191481392;2.73413738849546;3.18007362987241;-1.12659991483621;3.58984119623423;1.74676002726688;3.1730861430721;3.00907242829128;2.46344359802033;2.41397896126778;4.55466854544411;3.58061929380768;1.61168289429004;0.932695994795383;0.0771417788463693;-0.209586799734108;12;2;"3"
-0.641736357769941;0.627671823247429;0.248330126822981;-0.700075816724207;-0.567401585119184;0.379118164054058;0.217139144100442;1.81516761584179;3.33315209944964;6.30945190202278;4.47811360269824;4.82459181413731;4.75286121063539;2.9103016924551;4.43907148761667;2.89400414485856;0.00370133279487184;0.813158913891384;1.36074498375471;-0.055533118655089;-0.459575676223938;10;3;"1"
-0.641736357769941;0.987159733303915;0.967305946935955;0.378387913445253;0.870550055106763;2.17655771433649;2.37406660443936;3.61260716612422;4.77110373967558;7.02842772213575;4.47811360269824;4.10561599402434;3.31490957040944;1.11286214217267;2.28214402727775;1.09656459457613;-1.43425030743108;-0.265304816278076;0.641769163641739;-0.415021028711576;-0.459575676223938;11;3;"2"
-0.641736357769941;0.987159733303915;0.967305946935955;0.378387913445253;0.870550055106763;1.53604562439298;1.09304242455234;1.69107089629368;2.20905537990153;4.4663793623617;1.91606524292419;2.82459181413731;3.31490957040944;2.3938863220597;4.84419238705181;3.65861295435018;1.12779805234298;1.65623145355246;1.92279334352877;0.225491061231938;-0.459575676223938;12;3;"3"
-0.685657681528173;0.790517464088824;-0.855273200077779;0.241463004042022;-0.527508404093273;0.39989758080765;1.30430983361515;0.272986704047525;1.24764047455113;2.78371582633018;4.23065312098455;3.19054462840961;3.53235031267308;4.66593304863858;5.23898028227468;4.45709956516944;3.86382733586822;2.21568084206146;2.80293862812346;0.135829325472673;-1.36316295943449;13;1;"1"
-0.685657681528173;1.57648112489338;0.71665412153133;2.59935398645569;2.61634623912495;4.32971588483042;6.02009179844248;4.2028050080703;4.39149511776935;4.35564314793929;4.23065312098455;1.6186173068005;0.388495669454864;0.73611474461581;0.523198317447353;0.527281261146662;0.719972692650001;-0.142210140352209;1.23101130651435;-0.650134335331882;-1.36316295943449;14;1;"2"
-0.685657681528173;1.57648112489338;0.71665412153133;2.59935398645569;2.61634623912495;4.11567954563498;5.59201912005159;3.56069599048396;3.53534976098757;3.49949779115751;3.37450776420277;1.19054462840961;0.388495669454864;1.1641874230067;1.37934367422913;1.38342661792844;1.57611804943178;0.499898877234127;1.65908398490524;-0.436097996136436;-1.36316295943449;15;1;"3"
-1.51386407967723;0.164280997670587;-0.870865218565352;1.59332899431659;0.646597522791782;0.716065619243606;0.819784931321568;0.400820976987833;2.40686875998327;3.19065366549327;3.0064981131767;3.0034671044068;3.80961593443278;4.68247294359432;3.587371349252;3.74895317330525;0.414905734012417;1.30094567207121;0.517168816107953;1.10561348472298;0.522282168524833;13;2;"1"
-1.51386407967723;0.805585063609626;0.411742913312726;3.5172411921337;3.21181378654794;3.9225859489388;4.6676093269558;3.60734130668303;4.97208502373943;4.47326179737134;3.0064981131767;1.72085897252872;1.24439967067663;1.47595261389912;-0.260453046382232;0.54243284361006;-2.15031052974374;-0.622966525745903;-0.765439315770125;0.464309418783945;0.522282168524833;14;2;"2"
-1.51386407967723;0.805585063609626;0.411742913312726;3.5172411921337;3.21181378654794;3.56389001487784;3.95021745883388;2.53125350450015;3.53730128749558;3.0384780611275;1.57171437693286;1.0034671044068;1.24439967067663;2.19334448202105;1.17433068986161;1.9772165798539;-0.715526793499895;0.45312127643698;-0.0480474476482029;0.823005352844906;0.522282168524833;15;2;"3"
0.616019608881771;0.917268999563856;1.0623957029681;-0.0743135963997466;-0.978787149053682;-0.335420555536714;-0.695561638956739;1.77500241246851;1.22595012231529;4.12781602463059;3.26669080701631;5.92029742708684;4.11983564333289;3.60287361853407;3.78322019137093;1.48215038380383;1.81510612538365;0.277514659394746;0.22105450453551;0.51935791417757;-0.479062831625104;13;3;"1"
0.616019608881771;1.41336191882412;2.05458154148862;1.41396516138104;1.00558452798737;2.1450440407646;2.28099587660484;4.25546700876982;3.21032179935634;5.12000186315111;3.26669080701631;4.92811158856631;2.13546396629183;1.12240902223275;0.806662675809351;-0.998314212497482;-0.169265551657405;-1.21076409838604;-0.771131333985016;0.023264994917307;-0.479062831625104;14;3;"2"
0.616019608881771;1.41336191882412;2.05458154148862;1.41396516138104;1.00558452798737;1.64113696002487;1.27318171512537;2.74374576655061;1.19469347639739;3.10437354019217;1.25106248405737;3.92029742708684;2.13546396629183;2.13022318371222;2.8222909987683;1.01731411046146;1.84636277130154;0.300957143833165;0.236682827494457;0.527172075657044;-0.479062831625104;15;3;"3"
0.474943044148217;-2.18594644011259;0.933192166975154;0.475435421232725;0.390281600028403;-0.221172180103987;1.99886788955499;2.94245151088767;2.50935439415714;3.37386032889123;4.88474813257299;4.41692308608645;4.36704492139953;2.46848900901362;5.52517944902188;3.47525718271086;2.43624896857557;3.55824202105984;0.680037492938591;1.44621491443907;0.532788293060056;16;1;"1"
0.474943044148217;-1.69210241085179;1.92088022549675;1.95696750901512;2.3656577170716;2.24804796620001;4.96193206511979;5.41167165719167;4.48473051120034;4.36154838741283;4.88474813257299;3.42923502756486;2.39166880435633;-0.00073113729037444;2.56211527345708;1.00603703640687;0.460872851532372;2.07670993327744;-0.307650565583008;0.952370885178271;0.532788293060056;17;1;"2"
0.474943044148217;-1.69210241085179;1.92088022549675;1.95696750901512;2.3656577170716;1.74189199546081;3.94962012364139;3.89320374497407;2.46010662824354;2.33692450445602;2.86012424961619;2.41692308608645;2.39166880435633;1.01158080418803;4.58673915641388;3.03066091936367;2.48549673448917;3.59517784549504;0.704661375895394;1.45852685591747;0.532788293060056;18;1;"3"
0.525242155078163;1.34153585488069;-1.59120179110458;1.11930472896515;0.700559843294728;0.446320912674456;0.554901737443303;0.858376159756626;2.43788707410091;3.61934988048002;3.44739264669361;5.46653586331209;3.58369101523057;3.91796495925064;5.48111281712256;2.52223031662981;0.276467620034977;0.27977662251803;-0.983799038807846;-0.865367976571166;0.088016426107539;16;2;"1"
0.525242155078163;1.87959595982078;-0.515081581224404;2.73348504378541;2.85280026305507;3.13662143737489;3.78326236708382;3.54867668445706;4.59012749386125;4.69547009036019;3.44739264669361;4.39041565343192;1.43145059547023;1.22766443455021;2.25275218748204;-0.168070208070619;-1.87577279972537;-1.33440369230223;-2.05991924868802;-1.40342808151125;0.088016426107539;17;2;"2"
0.525242155078163;1.87959595982078;-0.515081581224404;2.73348504378541;2.85280026305507;2.67468154231498;2.859382576964;2.16285699927732;2.7423679136216;2.84771051012054;1.59963306645395;3.46653586331209;1.43145059547023;2.15154422467003;4.10051176772169;1.67968937216903;-0.0280132194857157;0.0514159928775109;-1.13603945856819;-0.941488186451339;0.088016426107539;18;2;"3"
0.310254985421182;1.66835716892389;0.672614533611014;-0.27751798802614;-0.146026391952837;2.34109100895505;1.75067623512925;2.50067761041094;3.22465740512672;2.77973448395748;5.72196155694176;2.31477415935785;4.76917066826001;5.98045363885198;2.96409099950059;2.3387827820877;1.81005946704006;0.545589474180147;1.22728358675703;0.209783725131115;0.904243556201491;16;3;"1"
0.310254985421182;2.02869799164479;1.39329617905281;0.803504480136561;1.29533689893076;4.14279512255955;3.91272117145465;4.30238172401544;4.66602069601032;3.50041612939928;5.72196155694176;1.59409251391605;3.32780737737641;4.17874952524747;0.802046063175185;0.537078668483199;0.368696176156456;-0.535432993982554;0.506601941315226;-0.150557097589785;0.904243556201491;17;3;"2"
0.310254985421182;2.02869799164479;1.39329617905281;0.803504480136561;1.29533689893076;3.50313594528045;2.63340281689645;2.38340419217814;2.10738398689392;0.94177942028288;3.16332484782536;0.314774159357852;3.32780737737641;5.45806787980567;3.36068277229158;3.0957153775996;2.92733288527286;1.38354453785475;1.78592029587343;0.489102079689314;0.904243556201491;18;3;"3"
-0.274321351166281;-2.10574373837331;0.936373574641343;-0.316985331181272;0.273728038859083;2.05856276827673;1.46628309972941;2.51312163241032;3.27161016847639;2.78194254418578;7.04026736697578;4.94470963282647;3.74315397360881;4.64488190849477;0.249034705560324;-0.172989349291474;-0.956719994585965;-0.534076330193749;-0.0905739082760122;0.214591912550679;0.695402898668196;19;1;"1"
-0.274321351166281;-2.09326421983311;0.96133261172175;-0.279546775560662;0.323646113019898;2.12096036097775;1.54116021097064;2.57551922511134;3.32152824263721;2.80690158126619;7.04026736697578;4.91975059574607;3.693235899448;4.58248431579375;0.174157594319103;-0.235386941992492;-1.00663806874678;-0.571514885814359;-0.115532945356419;0.202112394010475;0.695402898668196;20;1;"2"
-0.274321351166281;-2.09326421983311;0.96133261172175;-0.279546775560662;0.323646113019898;1.13343987951795;-0.433880751948957;-0.387042219268051;-0.628553683201978;-1.143180344573;3.0901854411366;2.94470963282647;3.693235899448;6.55752527871335;4.12423952015829;3.71469498384669;2.94344385709241;2.39104655856503;1.85950801756317;1.18963287547027;0.695402898668196;21;1;"3"
-1.02068687992011;-0.971229202960724;-0.160913362176837;1.20468703481302;0.066746216660166;0.0536723413048562;1.8523403119364;3.13640655489903;2.8138914831402;3.61310513172449;6.83075048883221;5.38650215213986;4.29316838075921;2.56508511962186;2.46262262392937;2.48355735757369;-0.174532669137739;1.52351827685194;-0.635527205989304;1.29618880660229;0.609058662925924;19;2;"1"
-1.02068687992011;-0.907359227919125;-0.0331734120936413;1.39629695993781;0.322226116826558;0.373022216512847;2.23556016218599;3.45575643010702;3.06937138330659;3.74084508180769;6.83075048883221;5.25876220205666;4.03768848059282;2.24573524441387;2.07940277367979;2.1642074823657;-0.430012569304131;1.33190835172714;-0.7632671560725;1.23231883156069;0.609058662925924;20;2;"2"
-1.02068687992011;-0.907359227919125;-0.0331734120936413;1.39629695993781;0.322226116826558;-0.563107808445555;0.363300112269187;0.647366355231819;-0.675148716527013;-0.00367501802591907;3.0862303889986;3.38650215213986;4.03768848059282;4.11799529433067;5.82392287351339;5.90872758219931;3.31450753052948;4.14029842660235;1.1089928938443;2.1684488565191;0.609058662925924;21;2;"3"
-1.31669271123418;0.874222354198727;0.416402053368269;-1.46636300184553;1.3993219314599;-0.648700415257575;0.445299868096896;0.447588739383997;-1.32003197045529;0.838328713317915;2.4296000335647;3.18455715161292;4.61116674833668;4.26489785724663;3.2020189973395;3.19632941606662;1.8795112861174;1.47210332016835;1.08672346748149;0.159813206264845;-1.17659808077121;19;3;"1"
-1.31669271123418;1.6688375598089;2.00563246458861;0.917482614984982;4.57778275390058;3.32437561279328;5.21299110175792;4.42066476743485;1.85842885198539;2.42755912453826;2.4296000335647;1.59532674039258;1.432705925896;0.291821829195772;-1.56567223632152;-0.776746611984231;-1.29894953632328;-0.911742296662163;-0.502506943738855;-0.634801999345326;-1.17659808077121;20;3;"2"
-1.31669271123418;1.6688375598089;2.00563246458861;0.917482614984982;4.57778275390058;3.11899081840345;4.80222151297826;3.80451038426536;1.03688967442608;1.60601994697894;1.60806085600539;1.18455715161292;1.432705925896;0.70259141797543;-0.744133058762209;0.0447925655750849;-0.477410358763968;-0.295587913492676;-0.0917373549591973;-0.429417204955497;-1.17659808077121;21;3;"3"
-0.570632725418573;-0.434008681840124;1.00531746476826;1.20354481603093;1.49618269695644;0.172288361020773;-0.278256933272144;1.3391990258621;0.0293585263573892;2.04302431784163;3.47246200982256;2.77596071822065;3.87810217463987;3.48697574092077;3.67872409209176;2.77050043626211;0.606219167706878;1.87269249668639;2.64186406343086;0.641744423577925;-2.23662183763668;22;1;"1"
-0.570632725418573;0.23710452493201;2.34754387831253;3.21688443634733;4.18063552404497;3.52785439488144;3.74842230736066;4.69476505972277;2.71381135344592;3.3852507313859;3.47246200982256;1.43373430467638;1.19364934755133;0.131409707060101;-0.347955148541041;-0.585065597598557;-2.07823365938166;-0.140647123630006;1.2996376498866;-0.0293687831942084;-2.23662183763668;23;1;"2"
-0.570632725418573;0.23710452493201;2.34754387831253;3.21688443634733;4.18063552404497;3.19896760165358;3.09064872090493;3.70810468003917;1.39826418053446;2.06970355847443;2.1569148369111;0.775960718220652;1.19364934755133;0.789183293515833;0.967592024370425;0.730481575312908;-0.762686486470192;0.846013256053593;1.95741123634233;0.299518010033658;-2.23662183763668;24;1;"3"
0.163884116730016;0.148585260139941;-0.415888480355699;-0.724103555436967;-0.023191014440573;-0.235548088757077;0.99743550926744;2.16357451588023;3.25068635931225;3.8546054714822;4.60424886472158;5.14236217239597;5.39134350121059;5.07288710774998;3.54598818341367;1.93325056040148;2.5283742311006;0.747138687800854;2.15076893650835;-0.0767114471192853;0.64924040719183;22;2;"1"
0.163884116730016;0.441451683400362;0.169844366165142;0.154495714344294;1.14827467860111;1.22878402754503;2.75463404882996;3.62790663218233;4.42215205235393;4.44033831800304;4.60424886472158;4.55662932587513;4.21987780816891;3.60855499144788;1.78878964385115;0.468918444099378;1.35690853805891;-0.131460581980408;1.56503608998751;-0.369577870379706;0.64924040719183;23;2;"2"
0.163884116730016;0.441451683400362;0.169844366165142;0.154495714344294;1.14827467860111;0.521650450805446;1.3403668953508;1.50650590196359;1.59361774539561;1.61180401104473;1.77571455776326;3.14236217239597;4.21987780816891;5.02282214492703;4.61732395080946;3.2974527510577;4.18544284501723;1.98994014823833;2.97930324346666;0.337555706359874;0.64924040719183;24;2;"3"
0.224169832616975;-0.736824921622573;-0.846710740540237;-0.111458860216438;-0.311601656365262;-1.39686625286624;-2.42002343561183;0.555088652354849;-0.844141888265952;4.42456372806874;1.93088495917929;3.26737099605;4.87621081167933;2.80412183683553;5.67241822473781;2.90767673161724;2.67138917793374;3.77593090080489;1.9065899706091;1.38018515963497;0.767454660414003;22;3;"1"
0.224169832616975;0.239717472752856;1.10637404821062;2.81816832290985;3.59456792113645;3.48584571901091;3.43923093064074;5.43780062423199;3.06202768923576;6.3776485168196;1.93088495917929;1.31428620729914;0.97004123417762;-2.07859013504161;-0.186836141514766;-1.97503524025991;-1.23478039956797;0.846303717678606;-0.0464948181417541;0.403642765259537;0.767454660414003;23;3;"2"
0.224169832616975;0.239717472752856;1.10637404821062;2.81816832290985;3.59456792113645;3.46238811338633;3.3923157193916;5.36742780735828;2.96819726673748;6.28381809432132;1.83705453668101;1.26737099605;0.97004123417762;-2.03167492379247;-0.0930057190164803;-1.88120481776162;-1.14094997706968;0.916676534552321;0.000420393107388756;0.427100370884109;0.767454660414003;24;3;"3"
-0.791731112061651;-0.776914206234241;-1.70833506505912;0.602928680873944;-0.721056646950594;1.81676214622054;2.43277714909087;1.93740031107843;3.24042474480491;6.14288529316354;5.58859966520329;3.26471880306157;4.01214192692543;3.28035030368201;4.81184043162321;1.4453668624703;-0.815846141591355;0.957496559410621;2.43009077925516;-1.66710250041089;-0.177831921051569;25;1;"1"
-0.791731112061651;-0.583971012284482;-1.3224486771596;1.18175826272322;0.0507161288484421;2.78147811596934;3.59043631278943;2.90211628082723;4.01219752060395;6.52877168106306;5.58859966520329;2.87883241516205;3.24036915112639;2.31563433393321;3.65418126792465;0.480650892721506;-1.58761891739039;0.378666977561344;2.04420439135564;-1.86004569436065;-0.177831921051569;26;1;"2"
-0.791731112061651;-0.583971012284482;-1.3224486771596;1.18175826272322;0.0507161288484421;1.9744213099191;1.97632270068894;0.480945862676504;0.783970296402986;3.30054445686209;2.36037244100232;1.26471880306157;3.24036915112639;3.92974794603369;6.88240849212562;3.70887811692247;1.64060830681057;2.79983739571207;3.65831800345613;-1.05298888831041;-0.177831921051569;27;1;"3"
0.553798963944274;-0.0537539387180274;2.12746303485883;-0.187706479444224;0.0987578449393323;2.56828902603606;2.93727746895656;4.06680062482593;1.93940757876469;1.34444539583184;2.97604183182783;4.88533117126433;3.5287774133577;3.65096856927656;3.74572356106221;3.52607449403022;2.76700649292828;3.14477130061573;-0.403281622857141;1.55812250995907;0.677225304631589;25;2;"1"
